DATE,AIRLINE_CODE,AIRLINE_NAME,AIRPORT_CODE,AIRPORT_NAME,ASM_DOMESTIC,ASM_INTERNATIONAL,FLIGHTS_DOMESTIC,FLIGHTS_INTERNATIONAL,PASSENGERS_DOMESTIC,PASSENGERS_INTERNATIONAL,RPM_DOMESTIC,RPM_INTERNATIONAL,RPM_TOTAL
2008-01-04,GA,Goose Airways,AMP,Amazon Mothership,153910,3761,1726,24,158869,2605,112114,2876,114990
2008-01-05,GA,Goose Airways,AMP,Amazon Mothership,150452,3606,1695,23,151558,2496,104875,2756,107631
2008-01-06,GA,Goose Airways,AMP,Amazon Mothership,126492,4076,1532,26,144439,3045,95591,3289,98880
2008-01-07,GA,Goose Airways,AMP,Amazon Mothership,126984,4860,1549,31,153067,4865,106761,4340,111101
2008-01-08,GA,Goose Airways,AMP,Amazon Mothership,130687,3135,1560,20,148763,3341,105312,2823,108135
2008-01-09,GA,Goose Airways,AMP,Amazon Mothership,120655,592,1501,4,120775,419,76904,269,77173
2008-01-10,GA,Goose Airways,AMP,Amazon Mothership,133895,601,1585,4,146102,503,98056,317,98373
2008-01-11,GA,Goose Airways,AMP,Amazon Mothership,138994,4233,1530,27,143946,2275,99827,2429,102256
2008-01-12,GA,Goose Airways,AMP,Amazon Mothership,160906,4703,1617,30,167416,3231,127396,3457,130853
2009-01-01,GA,Goose Airways,AMP,Amazon Mothership,159193,3292,1505,21,122378,1401,95743,1472,97215
2009-01-02,GA,Goose Airways,AMP,Amazon Mothership,146280,3135,1402,20,121495,1845,95651,1962,97613
2009-01-03,GA,Goose Airways,AMP,Amazon Mothership,155020,4076,1404,26,133136,2977,107033,3208,110241
2009-01-04,GA,Goose Airways,AMP,Amazon Mothership,132945,3762,1212,24,129448,2936,100232,3207,103439
2009-01-05,GA,Goose Airways,AMP,Amazon Mothership,130866,3606,1200,23,124944,2422,95159,2626,97785
2009-01-06,GA,Goose Airways,AMP,Amazon Mothership,111241,157,1063,1,115630,128,85130,81,85211
2009-01-07,GA,Goose Airways,AMP,Amazon Mothership,105789,,1039,,125505,82,92743,0,92743
2009-01-08,GA,Goose Airways,AMP,Amazon Mothership,108996,,1063,,122004,94,92254,0,92254
2009-01-09,GA,Goose Airways,AMP,Amazon Mothership,100234,,971,,98399,,70712,0,70712
2009-01-10,GA,Goose Airways,AMP,Amazon Mothership,103726,,1013,,110269,,80033,0,80033
2009-01-11,GA,Goose Airways,AMP,Amazon Mothership,101511,,980,,105272,67,76177,0,76177
2009-01-12,GA,Goose Airways,AMP,Amazon Mothership,107662,,986,,114508,133,88420,0,88420
2010-01-01,GA,Goose Airways,AMP,Amazon Mothership,212260,2875,1915,21,159529,1544,131311,1446,132757
2010-01-02,GA,Goose Airways,AMP,Amazon Mothership,186501,3559,1649,26,154153,1821,129695,1978,131673
2010-01-03,GA,Goose Airways,AMP,Amazon Mothership,232471,4518,2100,33,221762,2842,185231,3138,188369
2010-01-04,GA,Goose Airways,AMP,Amazon Mothership,226192,3286,2061,24,214803,2156,173290,2301,175591
2010-01-05,GA,Goose Airways,AMP,Amazon Mothership,228457,3175,2061,23,219629,1802,176924,1855,178779
2010-01-06,GA,Goose Airways,AMP,Amazon Mothership,226481,3559,2073,26,228704,3102,182792,2717,185509
2010-01-07,GA,Goose Airways,AMP,Amazon Mothership,227835,4107,2071,30,243908,4655,199643,3462,203105
2010-01-08,GA,Goose Airways,AMP,Amazon Mothership,235406,2190,2141,16,246203,2893,201102,1887,202989
2010-01-09,GA,Goose Airways,AMP,Amazon Mothership,213099,,1924,,196240,647,154576,0,154576
2010-01-10,GA,Goose Airways,AMP,Amazon Mothership,227753,,2042,,223314,581,178828,0,178828
2010-01-11,GA,Goose Airways,AMP,Amazon Mothership,210602,,1905,,204776,473,161996,0,161996
2010-01-12,GA,Goose Airways,AMP,Amazon Mothership,210660,628,1872,2,208729,727,169860,575,170435
2011-01-01,GA,Goose Airways,AMP,Amazon Mothership,210241,1749,1867,5,164663,481,134400,667,135067
2011-01-02,GA,Goose Airways,AMP,Amazon Mothership,206231,1347,1829,4,171337,593,140915,931,141846
2011-01-03,GA,Goose Airways,AMP,Amazon Mothership,247399,1161,2213,4,221370,663,181379,828,182207
2011-01-04,GA,Goose Airways,AMP,Amazon Mothership,222703,1161,1984,4,212879,796,171767,810,172577
2011-01-05,GA,Goose Airways,AMP,Amazon Mothership,238875,,2111,,222806,940,178830,0,178830
2011-01-06,GA,Goose Airways,AMP,Amazon Mothership,226304,,2041,,220584,1301,175761,0,175761
2011-01-07,GA,Goose Airways,AMP,Amazon Mothership,228508,,2057,,234663,1950,191581,0,191581
2011-01-08,GA,Goose Airways,AMP,Amazon Mothership,217266,,1966,,228657,1691,186490,0,186490
2011-01-09,GA,Goose Airways,AMP,Amazon Mothership,204919,,1833,,185633,1107,147087,0,147087
2011-01-10,GA,Goose Airways,AMP,Amazon Mothership,209973,,1886,,203270,1084,163355,0,163355
2011-01-11,GA,Goose Airways,AMP,Amazon Mothership,203578,,1820,,200243,456,160333,0,160333
2011-01-12,GA,Goose Airways,AMP,Amazon Mothership,226518,871,1966,3,216783,617,180452,622,181074
2012-01-01,GA,Goose Airways,AMP,Amazon Mothership,210310,1161,1870,4,168465,1272,137541,865,138406
2012-01-02,GA,Goose Airways,AMP,Amazon Mothership,206770,1228,1832,4,172684,1344,141538,1031,142569
2012-01-03,GA,Goose Airways,AMP,Amazon Mothership,245416,6321,2140,35,230905,4748,194004,4871,198875
2012-01-04,GA,Goose Airways,AMP,Amazon Mothership,261738,6071,2209,34,244907,4742,205797,4459,210256
2012-01-05,GA,Goose Airways,AMP,Amazon Mothership,267908,5074,2241,31,246876,4438,204892,3621,208513
2012-01-06,GA,Goose Airways,AMP,Amazon Mothership,263740,4770,2050,29,238731,4229,204049,3560,207609
2012-01-07,GA,Goose Airways,AMP,Amazon Mothership,274290,4770,2028,29,263223,5400,235428,3961,239389
2012-01-08,GA,Goose Airways,AMP,Amazon Mothership,300857,5099,2256,31,292656,5872,258655,4642,263297
2012-01-09,GA,Goose Airways,AMP,Amazon Mothership,277710,4775,2127,29,215298,3948,186959,2279,189238
2012-01-10,GA,Goose Airways,AMP,Amazon Mothership,272495,3756,2082,27,241093,3694,213896,2581,216477
2012-01-11,GA,Goose Airways,AMP,Amazon Mothership,262653,4518,1986,30,219258,3069,195379,2913,198292
2012-01-12,GA,Goose Airways,AMP,Amazon Mothership,287804,5833,2140,33,257717,3859,233344,3854,237198
2013-01-01,GA,Goose Airways,AMP,Amazon Mothership,247406,5394,1869,32,199542,3376,179086,2714,181800
2013-01-02,GA,Goose Airways,AMP,Amazon Mothership,231738,5030,1723,29,189451,4056,173039,3541,176580
2013-01-03,GA,Goose Airways,AMP,Amazon Mothership,292191,5098,2102,31,271052,5063,251457,4223,255680
2013-01-04,GA,Goose Airways,AMP,Amazon Mothership,277808,7776,2027,53,234109,5973,212624,4858,217482
2013-01-05,GA,Goose Airways,AMP,Amazon Mothership,267985,8928,1961,62,237392,7561,213373,6170,219543
2013-01-06,GA,Goose Airways,AMP,Amazon Mothership,260201,8640,1933,60,235557,7876,211224,6511,217735
2013-01-07,GA,Goose Airways,AMP,Amazon Mothership,259923,10080,1942,66,253062,8892,228902,7886,236788
2013-01-08,GA,Goose Airways,AMP,Amazon Mothership,269549,10399,2024,67,258977,10182,233882,8926,242808
2013-01-09,GA,Goose Airways,AMP,Amazon Mothership,212384,7167,1685,60,173319,6088,154564,4539,159103
2013-01-10,GA,Goose Airways,AMP,Amazon Mothership,231179,7328,1823,62,204353,6087,184223,4528,188751
2013-01-11,GA,Goose Airways,AMP,Amazon Mothership,226201,6952,1805,59,193083,5498,173841,4791,178632
2013-01-12,GA,Goose Airways,AMP,Amazon Mothership,259582,7955,1975,64,246747,6680,228759,6149,234908
2014-01-01,GA,Goose Airways,AMP,Amazon Mothership,224451,8031,1715,63,189508,5658,175313,5118,180431
2014-01-02,GA,Goose Airways,AMP,Amazon Mothership,213648,7302,1610,55,180324,5260,167026,5141,172167
2014-01-03,GA,Goose Airways,AMP,Amazon Mothership,299750,8896,2165,67,248486,6199,231510,6290,237800
2014-01-04,GA,Goose Airways,AMP,Amazon Mothership,280366,8473,2060,64,243332,6783,223691,6609,230300
2014-01-05,GA,Goose Airways,AMP,Amazon Mothership,264004,1801,1979,7,235785,1187,212845,1510,214355
2014-01-06,GA,Goose Airways,AMP,Amazon Mothership,251928,1255,1899,4,225207,690,205422,982,206404
2014-01-07,GA,Goose Airways,AMP,Amazon Mothership,255534,1255,1928,4,248572,1303,228271,1014,229285
2014-01-08,GA,Goose Airways,AMP,Amazon Mothership,256614,1569,1937,5,243273,1407,222620,1282,223902
2014-01-09,GA,Goose Airways,AMP,Amazon Mothership,201005,,1631,,179032,358,158387,0,158387
2014-01-10,GA,Goose Airways,AMP,Amazon Mothership,224700,,1822,,205606,625,184502,0,184502
2014-01-11,GA,Goose Airways,AMP,Amazon Mothership,240563,,2152,,220186,656,184442,0,184442
2014-01-12,GA,Goose Airways,AMP,Amazon Mothership,280332,588,2327,2,267008,623,237603,506,238109
2015-01-01,GA,Goose Airways,AMP,Amazon Mothership,234100,1549,2082,5,191774,1158,163836,1196,165032
2015-01-02,GA,Goose Airways,AMP,Amazon Mothership,230458,1196,1974,4,208011,1046,179847,941,180788
2015-01-03,GA,Goose Airways,AMP,Amazon Mothership,294509,1255,2498,4,276028,1226,239124,1006,240130
2015-01-04,GA,Goose Airways,AMP,Amazon Mothership,269501,1196,2328,4,258410,1086,216629,1033,217662
2015-01-05,GA,Goose Airways,AMP,Amazon Mothership,260696,1471,2271,5,250744,947,203791,904,204695
2015-01-06,GA,Goose Airways,AMP,Amazon Mothership,258202,1177,2283,4,259231,885,211585,853,212438
2015-01-07,GA,Goose Airways,AMP,Amazon Mothership,253471,1839,2066,8,256268,1641,223111,1278,224389
2015-01-08,GA,Goose Airways,AMP,Amazon Mothership,257911,2005,2116,9,254038,2374,222386,1607,223993
2015-01-09,GA,Goose Airways,AMP,Amazon Mothership,207266,,1930,,194989,862,161870,0,161870
2015-01-10,GA,Goose Airways,AMP,Amazon Mothership,224087,,2058,,227097,845,189495,0,189495
2015-01-11,GA,Goose Airways,AMP,Amazon Mothership,229938,,1986,,225374,375,189467,0,189467
2015-01-12,GA,Goose Airways,AMP,Amazon Mothership,292368,917,2383,4,278627,803,252378,811,253189
2016-01-01,GA,Goose Airways,AMP,Amazon Mothership,250400,1248,2196,6,214548,1215,183893,799,184692
2016-01-02,GA,Goose Airways,AMP,Amazon Mothership,253111,662,2142,4,210775,1120,181767,491,182258
2016-01-03,GA,Goose Airways,AMP,Amazon Mothership,304107,662,2382,4,274336,1248,245865,615,246480
2016-01-04,GA,Goose Airways,AMP,Amazon Mothership,264557,166,2094,1,245940,908,215276,117,215393
2016-01-05,GA,Goose Airways,AMP,Amazon Mothership,262199,,2087,,243091,605,208763,0,208763
2016-01-06,GA,Goose Airways,AMP,Amazon Mothership,258147,,2088,,245129,283,211338,0,211338
2016-01-07,GA,Goose Airways,AMP,Amazon Mothership,254289,,2043,,252406,676,222009,0,222009
2016-01-08,GA,Goose Airways,AMP,Amazon Mothership,251144,,2071,,246238,843,215551,0,215551
2016-01-09,GA,Goose Airways,AMP,Amazon Mothership,211852,,1932,,204089,731,170379,0,170379
2016-01-10,GA,Goose Airways,AMP,Amazon Mothership,214324,,1914,,219462,562,183846,0,183846
2016-01-11,GA,Goose Airways,AMP,Amazon Mothership,225309,,1889,,230459,797,194477,0,194477
2016-01-12,GA,Goose Airways,AMP,Amazon Mothership,272808,493,2151,3,268640,1137,240937,304,241241
2017-01-01,GA,Goose Airways,AMP,Amazon Mothership,236134,,1921,,209007,,181017,0,181017
2017-01-02,GA,Goose Airways,AMP,Amazon Mothership,218361,,1737,,192738,,169272,0,169272
2017-01-03,GA,Goose Airways,AMP,Amazon Mothership,290645,,2214,,269322,,238857,0,238857
2002-01-10,AA,Amazon Airlines,AMP,Amazon Mothership,90955,,603,,59664,146,60397,0,60397
2002-01-11,AA,Amazon Airlines,AMP,Amazon Mothership,82132,,588,,57058,733,54671,0,54671
2002-01-12,AA,Amazon Airlines,AMP,Amazon Mothership,83652,,588,,63031,693,64113,0,64113
2003-01-01,AA,Amazon Airlines,AMP,Amazon Mothership,85257,,618,,52720,584,54008,0,54008
2003-01-02,AA,Amazon Airlines,AMP,Amazon Mothership,72540,,523,,49791,489,50934,0,50934
2003-01-03,AA,Amazon Airlines,AMP,Amazon Mothership,83133,,613,,57639,520,57977,0,57977
2003-01-04,AA,Amazon Airlines,AMP,Amazon Mothership,78991,,574,,58518,572,57970,0,57970
2003-01-05,AA,Amazon Airlines,AMP,Amazon Mothership,85229,,632,,66375,591,65680,0,65680
2003-01-06,AA,Amazon Airlines,AMP,Amazon Mothership,84607,,612,,66469,552,66515,0,66515
2003-01-07,AA,Amazon Airlines,AMP,Amazon Mothership,85866,,594,,67130,739,69365,0,69365
2003-01-08,AA,Amazon Airlines,AMP,Amazon Mothership,83673,,575,,67939,546,69780,0,69780
2003-01-09,AA,Amazon Airlines,AMP,Amazon Mothership,78828,,579,,57618,437,57474,0,57474
2003-01-10,AA,Amazon Airlines,AMP,Amazon Mothership,83645,,626,,64210,481,63798,0,63798
2003-01-11,AA,Amazon Airlines,AMP,Amazon Mothership,80742,,586,,61576,498,60682,0,60682
2003-01-12,AA,Amazon Airlines,AMP,Amazon Mothership,80635,,581,,63898,503,65318,0,65318
2004-01-01,AA,Amazon Airlines,AMP,Amazon Mothership,80263,,594,,49655,325,51872,0,51872
2004-01-02,AA,Amazon Airlines,AMP,Amazon Mothership,78924,,590,,52995,377,54755,0,54755
2004-01-03,AA,Amazon Airlines,AMP,Amazon Mothership,85372,,628,,60360,406,62080,0,62080
2004-01-04,AA,Amazon Airlines,AMP,Amazon Mothership,80404,,617,,63195,549,61402,0,61402
2004-01-05,AA,Amazon Airlines,AMP,Amazon Mothership,84049,,609,,66194,288,65771,0,65771
2004-01-06,AA,Amazon Airlines,AMP,Amazon Mothership,82631,,593,,68883,495,69296,0,69296
2004-01-07,AA,Amazon Airlines,AMP,Amazon Mothership,84533,,606,,69470,542,71088,0,71088
2004-01-08,AA,Amazon Airlines,AMP,Amazon Mothership,85482,,622,,76094,705,75862,0,75862
2004-01-09,AA,Amazon Airlines,AMP,Amazon Mothership,82839,,591,,65609,821,64689,0,64689
2004-01-10,AA,Amazon Airlines,AMP,Amazon Mothership,87205,,605,,67412,619,65532,0,65532
2004-01-11,AA,Amazon Airlines,AMP,Amazon Mothership,81426,,582,,62813,430,61424,0,61424
2004-01-12,AA,Amazon Airlines,AMP,Amazon Mothership,81072,,579,,64529,382,65218,0,65218
2005-01-01,AA,Amazon Airlines,AMP,Amazon Mothership,76914,,544,,51348,442,53404,0,53404
2005-01-02,AA,Amazon Airlines,AMP,Amazon Mothership,75369,,537,,53881,559,54822,0,54822
2005-01-03,AA,Amazon Airlines,AMP,Amazon Mothership,84137,,602,,61809,627,64025,0,64025
2005-01-04,AA,Amazon Airlines,AMP,Amazon Mothership,82448,,590,,68197,680,66387,0,66387
2005-01-05,AA,Amazon Airlines,AMP,Amazon Mothership,83504,,596,,69949,402,69547,0,69547
2005-01-06,AA,Amazon Airlines,AMP,Amazon Mothership,82592,,614,,73020,262,73212,0,73212
2005-01-07,AA,Amazon Airlines,AMP,Amazon Mothership,82467,,612,,70625,241,72202,0,72202
2005-01-08,AA,Amazon Airlines,AMP,Amazon Mothership,86827,,659,,74360,363,74397,0,74397
2005-01-09,AA,Amazon Airlines,AMP,Amazon Mothership,85560,,629,,68280,438,66765,0,66765
2005-01-10,AA,Amazon Airlines,AMP,Amazon Mothership,88016,,638,,71674,485,70812,0,70812
2005-01-11,AA,Amazon Airlines,AMP,Amazon Mothership,82690,,590,,70069,299,68837,0,68837
2005-01-12,AA,Amazon Airlines,AMP,Amazon Mothership,82018,,580,,67563,324,68862,0,68862
2006-01-01,AA,Amazon Airlines,AMP,Amazon Mothership,80734,,566,,61431,326,63352,0,63352
2006-01-02,AA,Amazon Airlines,AMP,Amazon Mothership,73124,,511,,56759,639,57728,0,57728
2006-01-03,AA,Amazon Airlines,AMP,Amazon Mothership,84506,,588,,69605,676,71017,0,71017
2006-01-04,AA,Amazon Airlines,AMP,Amazon Mothership,83667,,578,,72041,636,72425,0,72425
2006-01-05,AA,Amazon Airlines,AMP,Amazon Mothership,99300,,648,,80079,377,84973,0,84973
2006-01-06,AA,Amazon Airlines,AMP,Amazon Mothership,100579,,638,,85146,315,89599,0,89599
2006-01-07,AA,Amazon Airlines,AMP,Amazon Mothership,101446,,630,,84142,411,90395,0,90395
2006-01-08,AA,Amazon Airlines,AMP,Amazon Mothership,106387,,671,,84302,539,89848,0,89848
2006-01-09,AA,Amazon Airlines,AMP,Amazon Mothership,95889,,615,,69189,434,72775,0,72775
2006-01-10,AA,Amazon Airlines,AMP,Amazon Mothership,101083,,652,,77455,419,82215,0,82215
2006-01-11,AA,Amazon Airlines,AMP,Amazon Mothership,102948,,684,,80585,531,79554,0,79554
2006-01-12,AA,Amazon Airlines,AMP,Amazon Mothership,96963,,668,,74357,296,73855,0,73855
2007-01-01,AA,Amazon Airlines,AMP,Amazon Mothership,101297,,691,,70276,286,70502,0,70502
2007-01-02,AA,Amazon Airlines,AMP,Amazon Mothership,90464,,593,,64012,319,66056,0,66056
2007-01-03,AA,Amazon Airlines,AMP,Amazon Mothership,100591,,653,,76975,345,80657,0,80657
2007-01-04,AA,Amazon Airlines,AMP,Amazon Mothership,96127,,639,,77583,515,79668,0,79668
2007-01-05,AA,Amazon Airlines,AMP,Amazon Mothership,96668,,670,,81971,456,81891,0,81891
2007-01-06,AA,Amazon Airlines,AMP,Amazon Mothership,94906,,608,,81119,340,85557,0,85557
2007-01-07,AA,Amazon Airlines,AMP,Amazon Mothership,95373,,614,,78320,557,85066,0,85066
2007-01-08,AA,Amazon Airlines,AMP,Amazon Mothership,96473,,625,,79626,813,84990,0,84990
2007-01-09,AA,Amazon Airlines,AMP,Amazon Mothership,91228,,601,,59342,614,63798,0,63798
2007-01-10,AA,Amazon Airlines,AMP,Amazon Mothership,94685,,635,,67474,725,72270,0,72270
2007-01-11,AA,Amazon Airlines,AMP,Amazon Mothership,87929,,585,,65653,381,67111,0,67111
2007-01-12,AA,Amazon Airlines,AMP,Amazon Mothership,82984,,533,,61627,358,66756,0,66756
2008-01-01,AA,Amazon Airlines,AMP,Amazon Mothership,83781,,564,,54207,483,58483,0,58483
2008-01-02,AA,Amazon Airlines,AMP,Amazon Mothership,77172,,519,,54297,423,58249,0,58249
2008-01-03,AA,Amazon Airlines,AMP,Amazon Mothership,94089,,609,,68625,457,74578,0,74578
2008-01-04,AA,Amazon Airlines,AMP,Amazon Mothership,97379,,607,,70129,397,73348,0,73348
2008-01-05,AA,Amazon Airlines,AMP,Amazon Mothership,96864,,610,,73174,476,75971,0,75971
2008-01-06,AA,Amazon Airlines,AMP,Amazon Mothership,96293,,600,,77971,379,84446,0,84446
2008-01-07,AA,Amazon Airlines,AMP,Amazon Mothership,98483,,616,,79722,391,87045,0,87045
2008-01-08,AA,Amazon Airlines,AMP,Amazon Mothership,95410,,618,,81713,438,86520,0,86520
2008-01-09,AA,Amazon Airlines,AMP,Amazon Mothership,71493,,558,,59541,438,59056,0,59056
2008-01-10,AA,Amazon Airlines,AMP,Amazon Mothership,72361,,572,,59380,529,58107,0,58107
2008-01-11,AA,Amazon Airlines,AMP,Amazon Mothership,70801,,529,,53677,409,52746,0,52746
2008-01-12,AA,Amazon Airlines,AMP,Amazon Mothership,70359,,518,,56973,343,56776,0,56776
2009-01-01,AA,Amazon Airlines,AMP,Amazon Mothership,65087,,510,,45315,232,46568,0,46568
2009-01-02,AA,Amazon Airlines,AMP,Amazon Mothership,66047,,494,,42868,349,44989,0,44989
2009-01-03,AA,Amazon Airlines,AMP,Amazon Mothership,74486,,544,,51774,474,54379,0,54379
2009-01-04,AA,Amazon Airlines,AMP,Amazon Mothership,67391,,512,,53069,617,52672,0,52672
2009-01-05,AA,Amazon Airlines,AMP,Amazon Mothership,67833,,509,,54091,375,54136,0,54136
2009-01-06,AA,Amazon Airlines,AMP,Amazon Mothership,77820,,531,,61950,207,64794,0,64794
2009-01-07,AA,Amazon Airlines,AMP,Amazon Mothership,81415,,546,,68609,286,70982,0,70982
2009-01-08,AA,Amazon Airlines,AMP,Amazon Mothership,84368,,565,,74387,411,75393,0,75393
2009-01-09,AA,Amazon Airlines,AMP,Amazon Mothership,72664,,539,,58298,350,57737,0,57737
2009-01-10,AA,Amazon Airlines,AMP,Amazon Mothership,72807,,547,,63351,283,61915,0,61915
2009-01-11,AA,Amazon Airlines,AMP,Amazon Mothership,63021,,465,,52780,97,51674,0,51674
2009-01-12,AA,Amazon Airlines,AMP,Amazon Mothership,63155,,452,,53033,98,53472,0,53472
2010-01-01,AA,Amazon Airlines,AMP,Amazon Mothership,55022,,382,,39605,51,43438,0,43438
2010-01-02,AA,Amazon Airlines,AMP,Amazon Mothership,46305,,312,,34126,107,37998,0,37998
2010-01-03,AA,Amazon Airlines,AMP,Amazon Mothership,57463,,391,,44065,107,48758,0,48758
2010-01-04,AA,Amazon Airlines,AMP,Amazon Mothership,63804,,459,,52333,79,53558,0,53558
2010-01-05,AA,Amazon Airlines,AMP,Amazon Mothership,64972,,469,,57740,100,57743,0,57743
2010-01-06,AA,Amazon Airlines,AMP,Amazon Mothership,70598,,502,,65221,119,64981,0,64981
2010-01-07,AA,Amazon Airlines,AMP,Amazon Mothership,73247,,523,,65252,230,65905,0,65905
2010-01-08,AA,Amazon Airlines,AMP,Amazon Mothership,75654,,547,,67716,330,67657,0,67657
2010-01-09,AA,Amazon Airlines,AMP,Amazon Mothership,74069,,567,,64006,196,62921,0,62921
2010-01-10,AA,Amazon Airlines,AMP,Amazon Mothership,76481,,580,,68051,192,66292,0,66292
2010-01-11,AA,Amazon Airlines,AMP,Amazon Mothership,71815,,549,,62685,42,60966,0,60966
2010-01-12,AA,Amazon Airlines,AMP,Amazon Mothership,69685,,516,,61404,,60485,0,60485
2011-01-01,AA,Amazon Airlines,AMP,Amazon Mothership,67837,,507,,50598,,51991,0,51991
2011-01-02,AA,Amazon Airlines,AMP,Amazon Mothership,59939,,452,,46568,,47578,0,47578
2011-01-03,AA,Amazon Airlines,AMP,Amazon Mothership,72124,,557,,57387,,57817,0,57817
2011-01-04,AA,Amazon Airlines,AMP,Amazon Mothership,66908,,516,,59986,,58270,0,58270
2011-01-05,AA,Amazon Airlines,AMP,Amazon Mothership,67997,,521,,62813,29,60755,0,60755
2011-01-06,AA,Amazon Airlines,AMP,Amazon Mothership,71695,,545,,67351,30,64733,0,64733
2011-01-07,AA,Amazon Airlines,AMP,Amazon Mothership,71251,,538,,66023,89,63934,0,63934
2011-01-08,AA,Amazon Airlines,AMP,Amazon Mothership,68689,,521,,65657,123,63267,0,63267
2011-01-09,AA,Amazon Airlines,AMP,Amazon Mothership,68506,,523,,58761,,56814,0,56814
2011-01-10,AA,Amazon Airlines,AMP,Amazon Mothership,68714,,523,,60699,,57571,0,57571
2011-01-11,AA,Amazon Airlines,AMP,Amazon Mothership,65296,,493,,58711,0,56166,0,56166
2011-01-12,AA,Amazon Airlines,AMP,Amazon Mothership,66340,,456,,57433,4,57917,0,57917
2012-01-01,AA,Amazon Airlines,AMP,Amazon Mothership,114471,,713,,75653,,86505,0,86505
2012-01-02,AA,Amazon Airlines,AMP,Amazon Mothership,110711,616,702,2,71209,283,81029,537,81566
2012-01-03,AA,Amazon Airlines,AMP,Amazon Mothership,117842,243,748,1,81870,94,92057,155,92212
2012-01-04,AA,Amazon Airlines,AMP,Amazon Mothership,112251,,685,,82737,109,94076,0,94076
2012-01-05,AA,Amazon Airlines,AMP,Amazon Mothership,111443,,688,,84401,75,95113,0,95113
2012-01-06,AA,Amazon Airlines,AMP,Amazon Mothership,120112,,695,,90180,95,104774,0,104774
2012-01-07,AA,Amazon Airlines,AMP,Amazon Mothership,118017,1137,695,4,87524,607,104467,1102,105569
2012-01-08,AA,Amazon Airlines,AMP,Amazon Mothership,122302,1208,737,4,92311,784,108221,1002,109223
2012-01-09,AA,Amazon Airlines,AMP,Amazon Mothership,122312,,732,,78383,34,89592,0,89592
2012-01-10,AA,Amazon Airlines,AMP,Amazon Mothership,109491,,648,,75656,25,87613,0,87613
2012-01-11,AA,Amazon Airlines,AMP,Amazon Mothership,111855,,627,,67818,25,79708,0,79708
2012-01-12,AA,Amazon Airlines,AMP,Amazon Mothership,108658,,585,,71575,39,89580,0,89580
2013-01-01,AA,Amazon Airlines,AMP,Amazon Mothership,107309,302,590,1,62775,110,79795,141,79936
2013-01-02,AA,Amazon Airlines,AMP,Amazon Mothership,97435,553,537,2,57927,209,72326,377,72703
2013-01-03,AA,Amazon Airlines,AMP,Amazon Mothership,122228,,669,,80485,57,98769,0,98769
2013-01-04,AA,Amazon Airlines,AMP,Amazon Mothership,115491,,630,,74142,36,89966,0,89966
2013-01-05,AA,Amazon Airlines,AMP,Amazon Mothership,115659,,689,,82740,5,96658,0,96658
2013-01-06,AA,Amazon Airlines,AMP,Amazon Mothership,115673,,656,,85538,0,103226,0,103226
2013-01-07,AA,Amazon Airlines,AMP,Amazon Mothership,110214,1208,626,4,81561,580,99750,1131,100881
2013-01-08,AA,Amazon Airlines,AMP,Amazon Mothership,118125,1208,674,4,88435,600,106440,1057,107497
2013-01-09,AA,Amazon Airlines,AMP,Amazon Mothership,116699,,712,,79893,34,92644,0,92644
2013-01-10,AA,Amazon Airlines,AMP,Amazon Mothership,120695,,769,,85333,3,97118,0,97118
2013-01-11,AA,Amazon Airlines,AMP,Amazon Mothership,113694,,697,,76185,137,86832,0,86832
2013-01-12,AA,Amazon Airlines,AMP,Amazon Mothership,105838,,599,,76511,55,94183,0,94183
2014-01-01,AA,Amazon Airlines,AMP,Amazon Mothership,98744,,535,,58788,144,74393,0,74393
2014-01-02,AA,Amazon Airlines,AMP,Amazon Mothership,91886,604,492,2,57941,406,72168,557,72725
2014-01-03,AA,Amazon Airlines,AMP,Amazon Mothership,108479,302,606,1,71406,169,88122,108,88230
2014-01-04,AA,Amazon Airlines,AMP,Amazon Mothership,108098,,596,,75974,63,92715,0,92715
2014-01-05,AA,Amazon Airlines,AMP,Amazon Mothership,118454,,687,,91517,60,106282,0,106282
2014-01-06,AA,Amazon Airlines,AMP,Amazon Mothership,110955,,653,,84507,62,101321,0,101321
2014-01-07,AA,Amazon Airlines,AMP,Amazon Mothership,111943,,645,,86387,193,105623,0,105623
2014-01-08,AA,Amazon Airlines,AMP,Amazon Mothership,116796,,675,,90037,308,108579,0,108579
2014-01-09,AA,Amazon Airlines,AMP,Amazon Mothership,113493,,657,,80579,42,94373,0,94373
2014-01-10,AA,Amazon Airlines,AMP,Amazon Mothership,118052,,715,,83469,38,95118,0,95118
2014-01-11,AA,Amazon Airlines,AMP,Amazon Mothership,111856,,708,,77493,55,86896,0,86896
2014-01-12,AA,Amazon Airlines,AMP,Amazon Mothership,113384,,702,,83866,63,96379,0,96379
2015-01-01,AA,Amazon Airlines,AMP,Amazon Mothership,106657,,667,,67297,25,78318,0,78318
2015-01-02,AA,Amazon Airlines,AMP,Amazon Mothership,101365,,634,,67988,66,78838,0,78838
2015-01-03,AA,Amazon Airlines,AMP,Amazon Mothership,119489,,742,,86362,103,99247,0,99247
2015-01-04,AA,Amazon Airlines,AMP,Amazon Mothership,122493,,748,,89613,61,101538,0,101538
2015-01-05,AA,Amazon Airlines,AMP,Amazon Mothership,125553,,756,,98119,8,110316,0,110316
2015-01-06,AA,Amazon Airlines,AMP,Amazon Mothership,123689,,733,,97848,23,111642,0,111642
